games
avg_rating,geek_rating,name,price,rank,voting,year
6.68,5.563,A Frozen Hell,,7991,79,2000
6.58,5.563,Seidenstraße,,7992,81,2009
6.08,5.563,22 Pommes,,7993,153,2009
6.74,5.563,The Great Pacific War,,7994,78,2003
6.59,5.563,Visby,,7995,85,2015
6.31,5.563,Pole Position,,7996,103,1989
6.22,5.563,Isle of Monsters,,7997,141,2017
5.95,5.563,The King Commands,,7998,259,2010
6.7,5.563,Fubi,,7999,80,2001
6.61,5.563,Flutter,,8000,88,1950
6.7,5.563,Theomachy: The Warrior Gods,,8001,88,2016
5.85,5.563,The Farming Game,,8002,729,1979
5.85,5.563,Moods,,8003,376,2000
6.41,5.563,Phantom,,8004,97,2012
6.63,5.563,Kingdom Run,,8005,84,2018
7.55,5.563,*Star,,8006,39,1999
7.41,5.563,Nuevo Mundo,,8007,51,2014
6.12,5.563,Walls of York,,8008,156,2018
5.95,5.563,Dawn of the Dead,,8009,211,1978
7.72,5.563,Ursa Miner,,8010,77,2017
8.01,5.563,La Bataille d'Austerlitz,,8011,39,1980
7.91,5.563,Chronopia: War in the Eternal Realm,,8012,37,2002
7.22,5.563,Days of Battle: Golan Heights,,8013,48,2013
6.22,5.563,Elefant Hunt,,8014,107,1984
6.62,5.563,Inception,,8015,95,2011
7,5.563,Drive on Moscow,,8016,69,2007
6.78,5.563,Home Alone Game,,8017,69,2018
6.41,5.563,1800,,8018,89,2002
6.98,5.563,Black Souls,,8019,61,2018
7.29,5.563,Dark December,,8020,60,1979
7.11,5.563,When Lions Sailed,,8021,54,2011
6.54,5.563,Slash: Romance without boundaries,,8022,113,2013
6.15,5.563,Wadi,,8023,148,2007
7.77,5.563,Pent-Up,,8024,42,2014
7.09,5.563,Warmachine: High Command – Faith & Fortune,,8025,54,2014
7.3,5.563,The Cousins' War (second edition),,8026,43,2018
6.19,5.563,Port Royal,,8027,122,2000
7.31,5.563,Kido Butai: Japan's Carriers at Midway,,8028,51,2016
6.09,5.563,Star Wars: Battle for Endor,,8029,146,1989
6.31,5.563,Days of Decision,,8030,116,1990
6.66,5.563,The Great War in the Near East,,8031,76,1996
7.47,5.563,Eylau 1807,,8032,51,2007
6.66,5.563,"Brute Force: The War in the West, 1940-1945",,8033,71,2003
7.56,5.563,Fall Of The Third Reich,,8034,44,2016
6.8,5.563,Great War at Sea: U.S. Navy Plan Black,,8035,71,1999
6.14,5.563,Chaos & Alchemy,,8036,166,2012
6.07,5.562,Kogworks,,8037,187,2007
7.14,5.562,"Yalu: The Chinese Counteroffensive in Korea, November 1950 to May 1951",,8038,50,1977
7.12,5.562,A las Barricadas!,,8039,66,2006
6.63,5.562,Jacynth,,8040,70,2008
7.57,5.562,Darkest December: Battle of the Bulge 1944,,8041,48,2004
6.95,5.562,Trick or Treat,,8042,65,2011
6.09,5.562,Office 21,,8043,148,2013
5.93,5.562,Let's Take a Hike,,8044,227,2011
5.95,5.562,SPY,,8045,205,2017
6.51,5.562,The Chaco War,,8046,87,1991
7.65,5.562,Canoe,,8047,68,2003
7.3,5.562,San Guo Sha: Kingdom Wars,,8048,55,2012
7,5.562,Battleground Fantasy Warfare: Men of Hawkshold,,8049,56,2005
7.19,5.562,Liberation,,8050,55,2018
6.55,5.562,The Last Days of the Grande Armee,,8051,85,1998
6.91,5.562,Les Rois Francs,,8052,61,2011
6.05,5.562,Me Want Cookies!,,8053,175,2015
7.59,5.562,Dungeon Derby,,8054,44,2018
7.02,5.562,Patton in Flames,,8055,57,2000
7.61,5.562,The Hardest Days,,8056,38,2011
7.95,5.562,Tanto Cuore: Winter Romance,,8057,35,2018
6.69,5.562,Gamedec,,8058,98,2013
6.42,5.562,Prime Climb,,8059,112,2014
6.56,5.562,The Refuge: A Race for Survival,,8060,146,2016
7.9,5.562,Semper Fidelis: Bitwa o Lwów 1918-1919,,8061,47,2017
7.37,5.562,Deluxe G.E.V.,,8062,45,2001
6,5.562,Burg der 1000 Spiegel,,8063,176,2009
6.85,5.562,Windup War,,8064,81,2017
7.58,5.562,Kampen om Norge,,8065,52,2012
5.87,5.562,Cairo,,8066,253,2002
5.76,5.562,Galactic Strike Force,,8067,432,2014
6.23,5.562,Dorada,,8068,115,1988
6.69,5.562,Group of Soviet Forces Germany,,8069,75,2003
5.98,5.562,Magalon,,8070,216,1998
6,5.562,Pharaoh Code,,8071,199,2011
6.65,5.562,Warzoo,,8072,76,2015
5.97,5.562,Genial Spezial,,8073,174,2009
6.84,5.562,Jack The Ripper,,8074,63,1983
6.1,5.562,Kleine Helden,,8075,166,2007
6.16,5.562,Diam,,8076,126,2003
7.01,5.562,Anno Domini: Gesundheit und Ernährung,,8077,52,2005
7.35,5.562,"""Scratch One Flat Top!""",,8078,45,1995
6.66,5.562,Energie Poker,,8079,68,1980
7.41,5.562,Sonhando com Alice,,8080,45,2016
7.75,5.562,Dust Tactics,,8081,40,2014
6.33,5.562,¡Abordaje!,,8082,116,2015
6.81,5.562,Walking on the Moon,,8083,72,2016
6.46,5.562,Tribes,,8084,85,1998
6.71,5.562,Ghostbusters: The Board Game II,,8085,103,2017
6.76,5.562,Fox & Chicken,,8086,67,2013
5.98,5.562,Tower,,8087,207,2013
6.27,5.562,Baldrick's Tomb,,8088,115,2012
6.5,5.562,Zoff im Hühnerhof,,8089,81,2006
6.18,5.562,Catch a Falling Star,,8090,126,2011
6.17,5.562,Expedition Sumatra,,8091,133,2010
6.2,5.562,Catchphrase,,8092,148,1974
6.48,5.562,Shogun Triumphant,,8093,93,1993
7.4,5.562,"Toulon, 1793",,8094,47,2014
7.08,5.562,Sellswords: Olympus,,8095,51,2017
6.13,5.562,Burgenland,,8096,136,2014
7.77,5.562,Gutshot,,8097,40,2005
6.42,5.562,Taiga,,8098,87,2010
6.12,5.562,Karawane,,8099,140,1990
6.68,5.562,Volltreffer,,8100,67,1999
7.55,5.56,1893: Cologne,,8201,36,2014
7.53,5.56,Warfare in the Age of Reason,,8202,43,1998
6.11,5.56,Legend of Zagor,,8203,179,1993
7.21,5.56,Ronin: Skirmish Wargames in the Age of the Samurai,,8204,52,2013
6.03,5.56,S'quarrels: A Game of Absolute Nuts,,8205,284,2007
5.77,5.56,Nox,,8206,445,2012
6.47,5.56,Alchemidus,,8207,79,2015
6.11,5.56,Domain,,8208,162,1983
7.32,5.56,White Bear & Red Moon,,8209,57,1975
9.25,5.56,MegaMetroCity,,8210,65,2019
6.66,5.56,Major General: Duel of Time,,8211,73,2017
6.89,5.56,Dou Dizhu,,8212,65,
6.74,5.56,War between the States (first edition),,8213,75,1977
5.95,5.56,Contrario,,8214,188,2001
6.89,5.56,Drive on Kursk:  July 1943,,8215,60,2008
7.5,5.56,Corona de Hierro,,8216,49,2017
6.09,5.56,Rowboat,12.99,8217,163,2009
7.09,5.56,Oliver Twist,,8218,54,2017
5.8,5.56,Castle Merchants,,8219,349,2005
6.47,5.56,Vampire Radar,,8220,77,2014
6.56,5.56,America in Flames,,8221,85,1998
6.49,5.56,Tri-Ba-Lance,,8222,82,1995
7.67,5.56,Santa Maria Infante: On the Road to Rome 1944,,8223,42,2004
6.23,5.56,Dicey Peaks,30,8224,146,2017
6.83,5.56,Tomb Trader,,8225,66,2017
6.98,5.56,Frigiti,,8226,53,2011
6.73,5.56,Midgard: Das Brettspiel,,8227,75,2007
7.68,5.56,Fendo,,8228,42,2014
5.89,5.56,Galopp Royal,,8229,212,1995
6.49,5.56,Star Viking,,8230,91,1981
6.98,5.56,NecronomiCards,,8231,93,2016
6.81,5.56,Cat Rescue,,8232,65,2018
8.4,5.56,Waterloo 1815: Napoleon's Last Battle,,8233,31,2016
6.92,5.56,Corteo,,8234,64,1979
8.3,5.56,Rogues to Riches,,8235,65,2012
6.6,5.56,Gazala,,8236,79,1998
8.13,5.56,Champions of the Galaxy,,8237,60,1986
7.15,5.56,Wipers Salient,,8238,53,2015
6.94,5.56,Hack Trick: It's Hacking Time,,8239,65,2017
7.55,5.56,Victory in Vietnam,,8240,42,1999
6.44,5.56,Riga,,8241,88,2017
7.85,5.56,Across the Pacific,,8242,37,2010
7.95,5.56,Song of Arthur and Merlin,,8243,39,2008
7.69,5.56,Check Your 6! Jet Age,,8244,35,2010
6.95,5.56,El Bazar,,8245,60,2007
7.4,5.56,Second World War at Sea: Arctic Convoy,,8246,45,2008
6.68,5.56,Shadows Upon Lassadar,,8247,77,2011
6.77,5.56,War & Peace,,8248,65,2012
7.72,5.56,Chai,,8249,76,2018
6.12,5.559,Battlefields of Olympus,,8250,134,2008
7.21,5.559,Magic: The Gathering – Duel Decks: Nissa vs. Ob Nixilis,,8251,42,2016
6.56,5.559,Balkan Wars,,8252,83,1993
5.82,5.559,The Guns of August,,8253,546,1981
6.1,5.559,String Safari,,8254,137,2013
7.71,5.559,España 20: Volume 1,,8255,35,2014
6.06,5.559,Das Kleine Gespenst,,8256,147,2005
6.75,5.559,Costume Party Assassins,,8257,74,2018
6.32,5.559,Battle Dome,,8258,113,1994
6.09,5.559,Mini Park,,8259,148,2017
7.88,5.559,Heroes Welcome,,8260,46,2019
7.2,5.559,Battleground World War II,,8261,61,1997
6.02,5.559,Eleminis,,8262,204,2010
5.92,5.559,Adlung Land,,8263,195,2010
6.17,5.559,Qwingo,,8264,129,2015
6.9,5.559,Nobody is Perfect 2,,8265,56,1995
7.63,5.559,Strike Them a Blow,49,8266,43,2006
7.24,5.559,Great War at Sea: Pacific Crossroads,,8267,49,2010
5.93,5.559,Dungeons & Dragons Computer Labyrinth Game,,8268,317,1980
6.5,5.559,Pink Godzilla Dev Kit,,8269,122,2006
6.13,5.559,Palace,,8270,138,
6.29,5.559,MixUp,,8271,111,2006
5.95,5.559,Bunte Runde,,8272,189,2005
5.78,5.559,Carla Cat,,8273,404,1955
6.37,5.559,Legends,,8274,92,2016
6.11,5.559,Scattergories Categories,20,8275,177,2010
6.52,5.559,"Caesar's War: The Conquest of Gaul, 58-52 BC",,8276,74,2012
6.7,5.559,Mississippi Fortress,,8277,69,1990
6.21,5.559,Dicey Goblins,,8278,148,2016
7.13,5.559,Zaibatsu,,8279,58,2010
6.9,5.559,Bluffer,,8280,56,1993
7.32,5.559,Briscola Chiamata,,8281,40,1800
6.41,5.559,The Ninth World: A Skillbuilding Game for Numenera,,8282,80,2018
6.07,5.559,Race Day,,8283,171,2005
7.5,5.559,Magic: The Gathering – Duel Decks: Blessed vs. Cursed,,8284,41,2016
6.03,5.559,Chitin: I,,8285,194,1977
7.08,5.559,Cosmocracy,,8286,57,2016
6.08,5.559,Expedition Altiplano,,8287,159,2006
6.14,5.559,Pfusch,,8288,124,1992
6.38,5.559,Cunning Folk,,8289,93,2015
7.39,5.559,Canope 1801,,8290,44,2001
6.51,5.559,"Hastings, 1066",,8291,97,1987
6.26,5.559,Cheese Chasers,,8292,124,2008
6.13,5.559,Wolfpack,,8293,169,1974
6.65,5.559,Micro Monsters,,8294,70,2012
5.95,5.559,Mole Hill,,8295,197,1997
6.17,5.559,Magnet,,8296,134,2008
5.94,5.559,Zooscape,19.95,8297,196,2015
7.93,5.559,Savage Worlds Showdown!,,8298,35,2004
7.14,5.559,Quatre Bras,,8299,49,1976
6.51,5.559,Gang Rush Breakout,74.99,8300,92,2017
6.38,5.559,Ravingspire,79.99,8301,135,2016
7.76,5.559,End of Empire: 1744-1782,,8302,39,2014
7.06,5.559,King,,8303,49,
6.86,5.559,Battle for Baghdad,,8304,72,2010
6.16,5.559,Cubulus,,8305,130,2011
6.64,5.559,Ben Hur,,8306,70,1987
6.35,5.559,Speakeasy,,8307,100,2014
7.35,5.559,Battleground Fantasy Warfare: Monsters & Mercenaries,,8308,44,2008
6.25,5.559,Amphipolis,,8309,113,2015
6.28,5.559,Zip-It,,8310,106,2010
7.27,5.559,The Lord of the Rings: Journeys in Middle-earth,,8311,105,2019
7.75,5.559,Arcole 1796,,8312,34,2016
6.37,5.559,War in the Ice,,8313,103,1978
6.54,5.559,Matterhorn,,8314,79,2017
7.23,5.559,Blacksmith Brothers,,8315,51,2016
5.76,5.559,The Legend of Landlock,14.99,8316,398,1995
5.9,5.559,Chinagold,,8317,202,2004
7.31,5.559,Dresden 20,,8318,40,2009
7.07,5.559,Micro Rome,,8319,52,2014
6.87,5.559,Real Action Stockcar Championship,,8320,60,1998
7.23,5.559,Outlaws: Last Man Standing,,8321,60,2018
6.24,5.558,Land 6,,8322,123,2014
5.97,5.558,Deukalion,,8323,200,2008
8.4,5.558,Leningrad '41,,8324,31,2017
5.81,5.558,Fabula,,8325,323,2010
6.41,5.558,Kings Progress,,8326,82,2005
7.31,5.558,Greenville 1989,,8327,47,2019
6.06,5.558,Parlay,,8328,159,2006
7.62,5.558,Crete 1941,,8329,36,2016
7,5.558,Auf Fotosafari in Ombagassa,,8330,52,1985
5.92,5.558,Metromania,,8331,222,2006
7.78,5.558,Radetzky's March: The Hundred Hours Campaign,,8332,38,2018
6.31,5.558,BANG!: Heroes of the Storm,,8333,130,2014
7.42,5.558,"Alexandria, 1801",,8334,46,1996
6.28,5.558,Camelot: The Build,,8335,156,2013
5.83,5.558,Charly,,8336,256,2010
5.89,5.558,Cartoon Network Fluxx,,8337,410,2014
6.14,5.558,Thunder's Edge,,8338,136,1999
6.71,5.558,Spearhead,,8339,67,1995
6.6,5.558,Schummel Hummel,,8340,70,2017
6.11,5.558,Snapshot,,8341,131,1979
6.57,5.558,Princes of the Dragon Throne,,8342,77,2014
7.38,5.558,Way of the Fighter: Turbo,,8343,44,2018
8.27,5.558,Guardians of Xobos,,8344,35,2018
7.64,5.558,Final Fantasy VIII: Triple Triad,,8345,40,1999
6.12,5.558,Risk: The Dalek Invasion of Earth,,8346,152,2014
6.02,5.558,Gunship: First Strike!,49.95,8347,225,2013
7.95,5.558,Nemesis: Burma 1944,,8348,43,2018
7.28,5.558,Doom Realm,,8349,56,2017
6.23,5.558,Sixis,,8350,107,2008
6.81,5.558,The Great Redoubt,,8351,71,1979
7.91,5.558,Friedland 1807,,8352,34,2007
5.97,5.558,Thinking Man's Golf,,8353,191,1966
6.72,5.558,Hell Hath No Fury,,8354,72,1985
6.15,5.558,Volle Scholle,,8355,109,2011
6.53,5.558,Scotland Yard,,8356,92,1990
7.48,5.558,Board and Table Games from Many Civilizations,,8357,36,1960
6.07,5.558,Get the MacGuffin,,8358,169,2018
6.63,5.558,Monster Match,,8359,73,2018
6.3,5.558,Northwest Passage Adventure,,8360,108,2012
6.34,5.558,Blurble,,8361,102,2013
6.86,5.558,Clash of Steel: A Tactical Card Game of Medieval Duels,,8362,65,2017
6.7,5.558,Knot Dice,,8363,71,2016
6.71,5.558,Vroeger of Later,,8364,64,2006
6.47,5.558,KerFlip!,,8365,79,2012
6.71,5.558,Age of Craft,,8366,60,2014
7.13,5.558,Star Wars: Silent Death Starfighter Combat Game,,8367,42,2001
6.61,5.558,Get Rich Quick,29.95,8368,66,2016
6.62,5.558,Liberatores: The Conspiracy to Liberate Rome,,8369,82,2017
8.08,5.558,BrikWars,,8370,52,1995
5.87,5.558,Dork Tower,,8371,338,2003
6.68,5.558,Dark Mages,,8372,118,2016
7,5.558,Schnapp,,8373,50,1993
6.91,5.558,Trans-Siberian Railroad,,8374,51,2015
5.8,5.558,Renaissance Man,,8375,289,2013
6.63,5.558,Ubongo Junior,,8376,67,2012
6.64,5.558,Ignorant Armies: Iran-Iraq War,,8377,69,2003
6.3,5.557,Island Of D,,8378,121,2005
6.17,5.557,Help Me!,24.99,8379,128,2011
7.1,5.557,Trans Europa & Trans Amerika,,8380,46,2018
6.94,5.557,Barbaria,,8381,70,2017
5.95,5.557,SeaSim,,8382,184,2004
5.82,5.557,Alaska,,8383,337,1979
7.26,5.557,Verona Twist,,8384,53,2018
7.29,5.557,Nations at War: Desert Heat,,8385,56,2013
6.59,5.557,Clonk!,,8386,77,2016
5.8,5.557,Beer Money,,8387,392,2004
6.77,5.557,Kasserine Pass,,8388,67,1972
6.65,5.557,China: The Middle Kingdom,,8389,67,2008
7.46,5.557,Iliad: The Siege of Troy,,8390,40,1978
6.59,5.557,Sorcerer & Stones,34.95,8391,73,2017
7.19,5.557,Parkies,,8392,47,2015
5.96,5.557,Scene It? Star Trek,,8393,206,2009
7.38,5.557,Dawn: Rise of the Occulites,,8394,47,2014
7.07,5.557,Rory's Story Cubes: Medieval,,8395,55,2016
6.34,5.557,Destination: Neptune,,8396,127,2014
5.71,5.557,Terra,,8397,489,2003
6.56,5.557,Brothers,,8398,86,2018
5.64,5.557,Dragon Slayer,12.99,8399,1554,2014
8.02,5.557,SEGUNDOS...fuera!,,8400,31,2018
7.21,5.556,Duel for Kharkov,,8501,50,1985
6.12,5.556,Monster Derby,,8502,125,1994
6.37,5.556,Nyctophobia: Vampire Encounter,,8503,93,2018
7.21,5.556,Partizan,,8504,40,2011
5.87,5.556,Monkey Lab,,8505,270,2009
6.53,5.556,HOPE,,8506,127,2018
6.07,5.556,Jasper and Zot,,8507,155,2011
6.92,5.555,Turning the Tables,,8508,53,1998
6.08,5.555,Sindbad,,8509,145,1990
6.23,5.555,Blockade,,8510,121,1975
6.76,5.555,Got It!,,8511,65,2010
6.11,5.555,Killer,,8512,147,1981
7.18,5.555,Magic: The Gathering – Archenemy: Nicol Bolas,,8513,46,2017
6.84,5.555,Caesar in Gallia,,8514,57,1993
7.37,5.555,Marvel Dice Masters: Avengers Infinity Campaign Box,,8515,39,2018
6.34,5.555,Monstertorte,,8516,87,1996
5.79,5.555,Star Wars: Trading Card Game,,8517,432,2002
7.04,5.555,18Africa,,8518,41,2014
6.55,5.555,Murder in Greenrock Village Theatre,,8519,74,2009
6.36,5.555,Das GROSSE und das kleine A,,8520,85,1996
6.69,5.555,Mage Knight Conquest,,8521,66,2002
6.4,5.555,Skippity,,8522,91,2010
7.59,5.555,Le Temps des As,,8523,40,2014
7.68,5.555,The Deception of Antiques: 12 Chinese Zodiac Bronze Heads,,8524,38,2017
6.84,5.555,East Indiaman,,8525,54,2018
6.41,5.555,Kadesh:  Mobile Warfare in the Ancient Middle East,,8526,87,1991
7.37,5.555,The Flight of the Goeben,,8527,42,1970
6.29,5.555,Scare It!,,8528,117,2018
6.11,5.555,Chef Alfredo,,8529,124,2015
6.79,5.555,Hetzer Sniper!: Sniper Companion Game #1,,8530,58,1987
8.84,5.555,Dungeon Universalis,,8531,49,2019
6.63,5.555,Theomachy: The Ancients,,8532,86,2016
7.96,5.555,Rampaging Jotunn,,8533,50,2016
6.63,5.555,"Into a Bear Trap: The Battle for Grozny, January 1995",,8534,71,2004
6.29,5.555,4 Seasons,,8535,91,2010
7.58,5.555,Human Interface: Nakamura Tower,,8536,54,2016
7.53,5.555,Alea Iacta Est,,8537,43,2013
8.27,5.555,Manassas,,8538,33,1980
7.1,5.555,Epic Spell Wars of the Battle Wizards: Panic at the Pleasure Palace,,8539,58,2018
6.38,5.555,Holy Roman Empire,,8540,87,1984
6.71,5.555,Cortex Challenge 2,,8541,59,2017
6.7,5.555,Pirates of the Caribbean PocketModel Game,,8542,74,2007
7.2,5.555,Carreau,,8543,42,2018
6.2,5.555,Il Cucco,,8544,98,
7.27,5.555,Heart of Oak: Naval Miniatures Rules for the Age of Fighting Sail,,8545,44,1978
6.23,5.555,"Empyrean, Inc.",,8546,97,2004
6.19,5.555,Takamatsu,,8547,107,2014
6.63,5.555,International Movie Maker,,8548,89,1968
6.09,5.555,Code Omega,,8549,126,2008
6.12,5.555,Roll to the South Pole,34.95,8550,117,2012
6.41,5.555,Obcy,,8551,119,1988
7.17,5.555,"The Battle of Wakefield: Yorkshire, England 30 December 1460",,8552,42,2017
6.07,5.555,Skirmish,,8553,165,1975
6.08,5.555,Napoleon's Art of War: Eylau and Dresden,,8554,156,1979
6.28,5.555,Koplopers & Dwarsliggers,,8555,89,2009
7.3,5.555,In Country: Vietnam 1965-75,,8556,42,2013
6.95,5.555,Swedish Parliament 2014,,8557,47,2014
7.29,5.555,Bar-Lev: The 1973 Arab-Israeli War,,8558,41,1977
7.01,5.555,Iconica,,8559,73,2008
6.2,5.555,Quest for the DragonLords (Second Edition),,8560,117,2006
6.27,5.555,Web and Starship,,8561,102,1984
6.23,5.555,The Legend of the Wendigo,,8562,118,2017
5.91,5.555,Elixir,,8563,267,1987
7.33,5.555,Vera Discordia,,8564,36,2010
6.42,5.555,Blöde Kuh,,8565,83,2018
7.47,5.555,Modern Land Battles: Target Acquired,,8566,38,2015
6.37,5.554,Star Smuggler,,8567,91,1982
5.92,5.554,Contraband,,8568,214,1950
7.57,5.554,Omega Chess,,8569,44,1992
6.4,5.554,Lighthouse Run,,8570,84,2018
6.45,5.554,Froschkönig,,8571,79,2003
7.78,5.554,Unlur,,8572,33,2002
6.57,5.554,Restaurant Row,,8573,64,2009
7.2,5.554,Alkemy,,8574,46,2008
6.61,5.554,Crabs!,,8575,77,2016
7.58,5.554,Dôjima,,8576,41,2018
7.18,5.554,Builders of Blankenburg,60,8577,119,2016
7.23,5.554,"The Rhineland War, 1936-37",,8578,38,2011
6.13,5.554,Archaeology,,8579,133,2007
6.57,5.554,Bam!: Extrahart,,8580,62,2015
7.57,5.554,"Lion of Judah: The War for Ethiopia, 1935-1941",,8581,30,2017
6.83,5.554,Vault of Dragons,,8582,58,2018
8.61,5.554,Volfyirion,,8583,56,2019
6.5,5.554,Nessos,14.99,8584,73,2018
6.98,5.554,The Big Time!,,8585,49,2011
6.76,5.554,Angus: Batalhas Medievais,,8586,83,2004
6.39,5.554,Rabbit Rally,,8587,85,2016
5.78,5.554,Down with the King,,8588,429,1981
6.03,5.554,Spycraft: Collectible Card Game,,8589,157,2004
7.62,5.554,Yashima: Legends from Fairytale,,8590,34,2016
7.76,5.554,7TV,,8591,34,2010
7.17,5.554,Great War at Sea / Second World War at Sea: Cone of Fire,,8592,45,2008
5.96,5.554,Code Cracker,,8593,163,2007
6.87,5.554,Cthulhu: Rise of the Cults,,8594,64,2017
7.21,5.554,War Stories: Red Storm,,8595,53,2014
6.77,5.554,Fortune City,,8596,58,2018
6.44,5.554,Gute Nachbarn,,8597,73,1986
7.12,5.554,Twilight of the Ottomans: World War I in the Middle East,,8598,44,2007
5.99,5.554,Toledo 1085,,8599,203,2010
7.51,5.554,18CLE,,8600,33,2016
7.37,5.554,Halo: Fleet Battles – The Fall of Reach,,8601,51,2015
6.62,5.554,Honga,,8602,65,2018
6.2,5.554,Feuville,,8603,96,2017
6.84,5.554,Travelin',,8604,59,2017
7.78,5.554,The Solo System,,8605,30,2016
5.73,5.554,Dancing Dice,,8606,506,2004
6.88,5.554,Bluff Jubiläumsausgabe,,8607,56,2018
6.3,5.554,In Security,,8608,90,2014
8.13,5.554,Payoff Pitch Baseball,,8609,38,2013
6.76,5.554,Kaleidos Junior,,8610,58,1997
5.97,5.554,Think Again!,,8611,155,2012
6.6,5.554,Strut!,,8612,92,2007
7.05,5.554,Krosmaster: Arena – Duel Pack 2,,8613,50,2014
6.53,5.554,Das Labyrinth des Pharao,,8614,69,2013
6.43,5.554,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",,8615,72,2009
6.3,5.554,Snow Time,19.19,8616,89,2018
5.68,5.554,Spy Alley,36.99,8617,875,1992
7.88,5.554,Victory By Any Means: Campaign Guide,,8618,33,2004
6.15,5.554,Soldier Emperor,,8619,112,2003
6.11,5.554,Sherlook,,8620,123,2017
5.83,5.554,Mini Make 'n' Break,,8621,219,2008
6.34,5.554,Grand National Derby,,8622,84,1996
6.32,5.554,Tara Wolf in Valley of the Kings,,8623,88,2016
7,5.554,Red Sun Rising,,8624,54,1977
7.28,5.554,Rezolution: A Dark Tomorrow,,8625,46,2005
6.59,5.554,Santoska,,8626,62,2005
6.51,5.554,STEM: Epic Heroes,,8627,102,2017
6.88,5.554,Yom Kippur,,8628,55,1983
7.85,5.554,The Mansky Caper,,8629,50,2018
7.21,5.554,Alchemical Crystal Quest (second edition),,8630,78,2017
7.39,5.554,"Redvers' Reverse: The Battle of Colenso, 1899",,8631,45,2016
6.92,5.554,Start Frei,,8632,48,2014
6.25,5.554,Star Force Terra #1: Contact!,,8633,114,1991
5.87,5.554,Rumpelstiltskin,5.77,8634,209,2015
6.76,5.554,8th Army,,8635,53,1982
6.29,5.554,Blitzkrieg General,,8636,98,1999
5.84,5.554,Deadlands: The Battle for Slaughter Gulch,,8637,291,2009
7.25,5.554,Statis Pro Baseball Great Teams,,8638,40,1989
7.78,5.554,Football Fever,,8639,37,1982
6.26,5.554,CLUE: World of Harry Potter,,8640,104,2011
8.23,5.554,Sorcerer City,,8641,34,2019
6.73,5.554,Starfire (3rd Edition),,8642,63,1992
6.7,5.554,7: The Defense of Lwów,,8643,56,2015
6.65,5.554,Fight in the Skies,,8644,64,1966
5.88,5.554,Jungle,,8645,270,
6.25,5.554,The Outcast Heroes,,8646,108,2013
6.5,5.554,Cover Me,,8647,85,2017
6.56,5.554,BarBEARian Battlegrounds,,8648,80,2018
6.49,5.554,PeaceBowl,,8649,136,2003
7.44,5.554,Airfix Battles,34.99,8650,71,2016
7.34,5.553,Battle for Sularia,,8651,63,2016
7.27,5.553,Furor Barbarus,,8652,42,2013
6.78,5.553,Nightmare Forest: Dead Run,,8653,88,2016
8.62,5.553,Gruff: Stuff of Nightmares,,8654,60,2018
7.91,5.553,Ulti,,8655,38,
6.86,5.553,Rail USA,,8656,49,2014
6.57,5.553,CardFight!! Vanguard,,8657,123,2011
6.25,5.553,Papayoo,,8658,114,2010
7.71,5.553,Stone Daze,,8659,42,2018
7.25,5.553,Fan & Mallet (団扇と小槌),,8660,41,2015
7.68,5.553,C-Cross,,8661,32,2015
6,5.553,Bumbesi,,8662,152,2010
7.38,5.553,Volley & Bayonet,,8663,40,1994
6.36,5.553,Trenches of Valor,17.95,8664,93,2009
7.18,5.553,No Honor Among Thieves,,8665,48,2018
6.28,5.553,Ready to Rock!,,8666,115,2012
6.17,5.553,Highlander: The Card Game,,8667,137,1996
6.59,5.553,Narabi,,8668,62,2018
